work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2021,MI,FT,Data Scientist,40038,CL,100,CL,L
2021,MI,FT,Data Scientist,2859,MX,0,MX,S
2021,EN,FT,Data Science Consultant,90000,US,100,US,S
2021,MI,FT,Data Scientist,61467,DE,50,AT,M
2021,SE,FT,Machine Learning Engineer,195000,US,100,US,M
2021,MI,FT,Data Scientist,37825,ES,100,ES,L
2020,MI,FT,Data Analyst,85000,US,100,US,L
2021,EX,CT,Data Scientist,416000,US,100,US,S
2021,SE,FT,Machine Learning Engineer,225000,US,100,CA,L
2021,MI,FT,Data Scientist,56256,GB,50,GB,L
2021,MI,FT,Data Scientist,33808,IN,0,IN,M
2021,MI,FT,Data Scientist,116914,GB,50,GB,L
2021,MI,FT,Machine Learning Engineer,46597,PL,100,PL,L
2020,MI,FT,Data Analyst,8000,PK,50,PK,L
2020,EN,FT,Data Engineer,41689,JP,100,JP,S
2020,SE,FT,Data Engineer,114047,PL,100,GB,S
2021,MI,FT,Machine Learning Engineer,88654,BE,100,BE,M
2020,EN,FT,Data Science Consultant,5707,IN,50,IN,M
2020,MI,FT,Data Engineer,56000,PT,100,US,M
2021,EN,PT,Computer Vision Engineer,28609,DK,50,DK,S
2021,MI,FT,Data Scientist,88654,DE,50,DE,L
2020,MI,FT,Machine Learning Engineer,43331,CN,0,CN,M
2020,MI,FT,Data Analyst,6072,IN,100,IN,L
2020,SE,FT,Data Engineer,47899,GR,50,GR,L
2020,MI,FT,Data Analyst,98000,US,0,US,M
2021,MI,FT,Data Engineer,66022,HK,50,GB,S
2021,MI,FT,Research Scientist,56738,FR,50,FR,S
2021,MI,FT,Machine Learning Engineer,24823,SI,50,SI,L
2021,SE,FT,Data Analytics Manager,120000,US,0,US,L
2021,MI,FL,Data Engineer,20000,IT,0,US,L
2020,EX,FT,Director of Data Science,325000,US,100,US,L
2021,SE,FT,Machine Learning Engineer,200000,US,100,US,L
2020,EN,FT,AI Scientist,45896,DK,50,DK,S
2021,MI,FT,Data Scientist,160000,US,100,US,L
2021,SE,FT,Research Scientist,50000,FR,100,US,S
2021,MI,FT,Data Science Engineer,40189,GR,100,GR,M
2021,EX,FT,Data Engineer,600000,US,100,US,L
2021,MI,FT,Data Scientist,12901,BR,0,BR,S
2021,SE,FT,Data Engineer,165000,US,0,US,M
2021,EN,FT,Data Engineer,5882,IN,0,CH,L
2020,MI,FT,Data Scientist,42197,FR,50,FR,S
2021,SE,FT,Data Engineer,185000,US,100,US,L
2020,EN,FT,Data Scientist,62726,DE,50,DE,S
2020,EN,PT,Data Scientist,21669,IT,50,IT,S
2020,MI,FT,Data Engineer,110000,US,100,US,L
2021,SE,FT,Data Analytics Manager,140000,US,100,US,L
2020,SE,FT,Data Scientist,120000,US,50,US,L
2021,SE,FT,Data Scientist,87738,CA,100,CA,S
2021,SE,FT,Data Analyst,61896,GB,50,GB,L
2021,MI,FL,Machine Learning Engineer,12000,PK,50,PK,M
2021,SE,FT,Data Engineer,76833,RO,50,GB,S
2021,MI,FT,Machine Learning Engineer,74000,JP,50,JP,S
2021,SE,FT,Data Science Manager,152000,US,100,FR,L
2021,MI,FT,Data Engineer,18000,MD,0,MD,S
2020,SE,FL,Computer Vision Engineer,60000,RU,100,US,S
2021,MI,FT,Data Scientist,130000,US,50,US,L
2021,SE,FT,Computer Vision Engineer,18907,BR,0,BR,M
2021,EN,FT,Data Analyst,59102,LU,100,LU,L
2021,SE,FT,Data Scientist,173762,DE,100,DE,M
2020,SE,FT,Data Scientist,148261,DE,100,DE,M
2020,MI,FT,Data Scientist,38776,ES,100,ES,M
2021,MI,FT,Data Scientist,46809,ES,100,ES,M
2021,EN,FT,Data Scientist,4000,VN,0,VN,M
2021,EN,FT,AI Scientist,18053,IN,100,AS,S
2020,SE,FT,Data Scientist,91237,AT,0,AT,S
2020,MI,FT,Data Scientist,62726,FR,50,LU,S
2021,MI,FT,Data Scientist,115000,US,50,US,L
2021,SE,FT,Data Scientist,235000,US,100,US,L
2021,MI,FT,Data Analyst,19609,IN,100,IN,L
2021,EN,PT,AI Scientist,12000,BR,100,US,S
2021,MI,FT,Data Analyst,75000,US,0,US,L
2021,MI,FT,Data Analyst,62000,US,0,US,L
2021,MI,FT,Data Scientist,73000,US,0,US,L
2021,MI,FT,Data Engineer,45391,NL,100,NL,L
2020,SE,FT,Data Science Manager,190200,US,100,US,M
2020,MI,FT,Data Scientist,118000,US,100,US,M
2020,MI,FT,Data Scientist,138350,US,100,US,M
2020,MI,FT,Data Engineer,130800,ES,100,US,M
2020,SE,FT,Machine Learning Engineer,45618,HR,100,HR,S
2021,SE,FT,Director of Data Science,168000,JP,0,JP,S
2021,MI,FT,Data Scientist,119059,SG,100,IL,M
2021,MI,FT,Machine Learning Engineer,423000,US,50,US,L
2021,MI,FT,Data Engineer,28369,MT,50,MT,L
2021,SE,FT,Data Specialist,165000,US,100,US,L
2020,SE,FT,Data Scientist,412000,US,100,US,L
2021,MI,FT,Data Scientist,151000,US,100,US,L
2020,EN,FT,Data Scientist,105000,US,100,US,S
2020,EN,CT,Data Analyst,100000,US,100,US,L
2021,SE,FT,Data Science Manager,94665,IN,50,IN,L
